Month,Day,Hour,solar1_output_MW,solar2_output_MW,solar3_output_MW
2,6,8,5.9877985,33.699656,35.227772
2,6,9,18.508368,40.705272,40.423828
2,6,10,32.75822,29.4254,41.378644
2,6,11,34.013828,42.370016,42.683416
2,6,12,35.792776,42.287592,42.364592
2,6,13,34.563384,42.485444,42.310808
2,6,14,18.599684,41.868604,41.46476
2,6,15,32.405122,38.698744,37.40792
2,6,16,0.102208234,29.483936,28.539018
2,6,17,0,0,0
2,6,18,0,0,0
2,6,19,0,0,0
2,6,20,0,0,0
2,6,21,0,0,0
2,6,22,0,0,0
2,6,23,0,0,0
2,7,0,0,0,0
2,7,1,0,0,0
2,7,2,0,0,0
2,7,3,0,0,0
2,7,4,0,0,0
2,7,5,0,0,0
2,7,6,0,0,0
2,7,7,1.775539,11.526471,7.325964
2,7,8,0,35.365224,3.4600465
2,7,9,1.525181125,42.436996,14.891128
2,7,10,5.59948,44.228192,43.463156
2,7,11,1.052826125,43.920476,8.340858
2,7,12,10.945862,43.737852,7.59423
2,7,13,8.224275,43.302404,17.32139
2,7,14,1.189558375,43.051448,2.42123675
2,7,15,4.828029,40.311804,0.838694938
2,7,16,2.31283425,32.085352,1.298204875
2,7,17,0,0,0
2,7,18,0,0,0
2,7,19,0,0,0
2,7,20,0,0,0
2,7,21,0,0,0
2,7,22,0,0,0
2,7,23,0,0,0
2,8,0,0,0,0
2,8,1,0,0,0
2,8,2,0,0,0
2,8,3,0,0,0
2,8,4,0,0,0
2,8,5,0,0,0
2,8,6,0,0,0
2,8,7,22.690486,11.821827,15.186358
2,8,8,37.202536,15.216564,34.982964
2,8,9,24.894736,39.076124,39.65828
2,8,10,29.770736,40.284192,41.240652
2,8,11,15.326798,40.491068,41.475996
2,8,12,41.538788,40.441264,41.551556
2,8,13,20.416516,40.160276,42.37096
2,8,14,39.921072,38.227864,42.591736
2,8,15,35.034712,16.30207,39.623168
2,8,16,20.744582,0.521145375,30.930624
2,8,17,0,0,0
2,8,18,0,0,0
2,8,19,0,0,0
2,8,20,0,0,0
2,8,21,0,0,0
2,8,22,0,0,0
2,8,23,0,0,0
2,9,0,0,0,0
2,9,1,0,0,0
2,9,2,0,0,0
2,9,3,0,0,0
2,9,4,0,0,0
2,9,5,0,0,0
2,9,6,0,0,0
2,9,7,24.599514,1.443432125,16.622547
2,9,8,38.067536,0,36.24444
2,9,9,40.873768,1.89384075,41.4014
2,9,10,41.549668,4.21084,42.676948
2,9,11,41.61956,20.954348,42.87302
2,9,12,41.445032,1.8987635,42.84058
2,9,13,41.270572,4.236577,43.206484
2,9,14,40.524276,17.881982,42.097392
2,9,15,37.237412,15.89428,38.26868
2,9,16,24.655542,2.1796105,29.986306
2,9,17,0,0,0
2,9,18,0,0,0
2,9,19,0,0,0
2,9,20,0,0,0
2,9,21,0,0,0
2,9,22,0,0,0
2,9,23,0,0,0
2,10,0,0,0,0
2,10,1,0,0,0
2,10,2,0,0,0
2,10,3,0,0,0
2,10,4,0,0,0
2,10,5,0,0,0
2,10,6,0,0,0
2,10,7,24.821008,5.8613435,0.023102988
2,10,8,37.6399,29.328656,26.616706
2,10,9,41.251748,38.303164,33.800736
2,10,10,42.169604,11.976951,28.679662
2,10,11,42.185832,28.92452,35.011276
2,10,12,42.616028,5.6176525,33.51697
2,10,13,42.48806,23.437534,14.4959
2,10,14,41.553844,41.326656,13.49506
2,10,15,37.878172,20.56139,6.433775
2,10,16,25.48632,11.430492,2.69400575
2,10,17,0,0.073829852,0
2,10,18,0,0,0
2,10,19,0,0,0
2,10,20,0,0,0
2,10,21,0,0,0
2,10,22,0,0,0
2,10,23,0,0,0
2,11,0,0,0,0
2,11,1,0,0,0
2,11,2,0,0,0
2,11,3,0,0,0
2,11,4,0,0,0
2,11,5,0,0,0
2,11,6,0,0,0
2,11,7,25.524746,6.359943,16.436284
2,11,8,38.527736,29.560342,36.253464
2,11,9,42.938208,38.8337,2.8840625
2,11,10,23.434854,30.822088,5.980658
2,11,11,18.681112,32.71717,9.602072
2,11,12,44.327232,36.009456,33.30728
2,11,13,43.904524,3.662696,43.7502
2,11,14,42.300248,25.86013,22.124074
2,11,15,37.7434,3.2966725,5.919081
2,11,16,15.567342,7.365967,28.462692
2,11,17,0,0.076231203,0.223163813
2,11,18,0,0,0
2,11,19,0,0,0
2,11,20,0,0,0
2,11,21,0,0,0
2,11,22,0,0,0
2,11,23,0,0,0
2,12,0,0,0,0
2,12,1,0,0,0
2,12,2,0,0,0
2,12,3,0,0,0
2,12,4,0,0,0
2,12,5,0,0,0
2,12,6,0,0,0
2,12,7,5.8986525,0,13.819941
2,12,8,19.523816,0.681855688,0.060176227
2,12,9,13.616377,0.812427188,2.42649875
2,12,10,24.23087,2.4177935,5.2619535
2,12,11,43.775084,9.586174,12.283859
2,12,12,43.379072,11.064334,16.398983
2,12,13,43.139608,8.813424,20.409176
2,12,14,42.111872,2.6514145,8.227232
2,12,15,37.460356,20.388226,10.011059
2,12,16,23.074896,11.677169,3.6212675
2,12,17,0,0.205488859,0
2,12,18,0,0,0
2,12,19,0,0,0
2,12,20,0,0,0
2,12,21,0,0,0
2,12,22,0,0,0
2,12,23,0,0,0
2,13,0,0,0,0
2,13,1,0,0,0
2,13,2,0,0,0
2,13,3,0,0,0
2,13,4,0,0,0
2,13,5,0,0,0
2,13,6,0,0,0
2,13,7,0,3.10168025,0.430802813
2,13,8,7.4780305,17.406884,3.32427825
2,13,9,6.9802495,24.961642,13.500738
2,13,10,24.18547,43.207232,42.210624
2,13,11,18.010922,42.157656,20.390588
2,13,12,26.359488,33.403846,14.248398
2,13,13,16.382975,27.637396,21.309644
2,13,14,4.7349655,32.436898,15.980394
2,13,15,21.150266,37.312464,20.813024
2,13,16,17.959246,28.83636,32.439956
2,13,17,0,0.715018875,6.861668
2,13,18,0,0,0
2,13,19,0,0,0
2,13,20,0,0,0
2,13,21,0,0,0
2,13,22,0,0,0
2,13,23,0,0,0
2,14,0,0,0,0
2,14,1,0,0,0
2,14,2,0,0,0
2,14,3,0,0,0
2,14,4,0,0,0
2,14,5,0,0,0
2,14,6,0,0,0
2,14,7,23.498386,9.861036,18.072236
2,14,8,38.552472,29.871582,36.816848
2,14,9,42.651056,37.424528,42.55976
2,14,10,43.611124,38.37994,24.217216
2,14,11,43.792752,38.996372,25.188944
2,14,12,43.608656,38.940532,44.438412
2,14,13,43.083984,38.804112,24.352486
2,14,14,41.767584,38.081764,43.671036
2,14,15,37.057456,35.639976,40.352356
2,14,16,23.632268,27.672014,30.95115
2,14,17,0,5.6803715,4.6633295
2,14,18,0,0,0
2,14,19,0,0,0
2,14,20,0,0,0
2,14,21,0,0,0
2,14,22,0,0,0
2,14,23,0,0,0
2,15,0,0,0,0
2,15,1,0,0,0
2,15,2,0,0,0
2,15,3,0,0,0
2,15,4,0,0,0
2,15,5,0,0,0
2,15,6,0,0,0
2,15,7,1.399096875,10.284393,3.71446625
2,15,8,1.756926125,29.765958,1.62721625
2,15,9,9.116071,37.50336,24.833526
2,15,10,2.46313475,26.835152,11.034208
2,15,11,12.329389,30.44919,13.029545
2,15,12,27.607052,23.360202,10.991367
2,15,13,2.27397525,28.194478,22.54924
2,15,14,0.661398938,16.008994,28.843758
2,15,15,1.4311555,10.439805,5.0649795
2,15,16,6.6443565,9.309099,4.5635205
2,15,17,0,0.364366219,0.062876898
2,15,18,0,0,0
2,15,19,0,0,0
2,15,20,0,0,0
2,15,21,0,0,0
2,15,22,0,0,0
2,15,23,0,0,0
2,16,0,0,0,0
2,16,1,0,0,0
2,16,2,0,0,0
2,16,3,0,0,0
2,16,4,0,0,0
2,16,5,0,0,0
2,16,6,0,0,0
2,16,7,6.2165765,12.005574,0
2,16,8,25.452008,32.697512,0.103194195
2,16,9,45.424688,39.781788,4.07193375
2,16,10,31.952558,40.369708,11.880967
2,16,11,29.025154,27.472624,21.526568
2,16,12,46.32512,23.941864,24.600624
2,16,13,45.812364,24.062642,23.589736
2,16,14,43.921204,7.8863875,25.233564
2,16,15,29.916678,3.367809,22.145308
2,16,16,25.918178,17.303468,16.143406
2,16,17,0,0.672987,0.267222906
2,16,18,0,0,0
2,16,19,0,0,0
2,16,20,0,0,0
2,16,21,0,0,0
2,16,22,0,0,0
2,16,23,0,0,0
2,17,0,0,0,0
2,17,1,0,0,0
2,17,2,0,0,0
2,17,3,0,0,0
2,17,4,0,0,0
2,17,5,0,0,0
2,17,6,0,0,0
2,17,7,28.2486,0.491667375,13.879077
2,17,8,41.010484,7.537202,1.910373375
2,17,9,43.71786,2.360835,17.172008
2,17,10,43.052844,2.932851,22.20719
2,17,11,43.128856,10.731463,29.1243
2,17,12,42.850024,6.5802065,24.795238
2,17,13,42.468904,5.9591845,22.206802
2,17,14,41.767716,2.81840625,16.100054
2,17,15,36.95368,2.22774,17.677176
2,17,16,25.897252,0,8.499539
2,17,17,0,0,0.103012781
2,17,18,0,0,0
2,17,19,0,0,0
2,17,20,0,0,0
2,17,21,0,0,0
2,17,22,0,0,0
2,17,23,0,0,0
2,18,0,0,0,0
2,18,1,0,0,0
2,18,2,0,0,0
2,18,3,0,0,0
2,18,4,0,0,0
2,18,5,0,0,0
2,18,6,0,0,0
2,18,7,26.134204,0.844898813,19.356128
2,18,8,38.857524,2.002924875,21.622292
2,18,9,42.834916,6.2361245,44.580856
2,18,10,43.722656,5.542353,45.609296
2,18,11,44.46334,7.1876565,45.809284
2,18,12,44.23244,1.92047575,45.755436
2,18,13,44.0376,10.447012,45.374912
2,18,14,31.964556,10.556616,45.413092
2,18,15,37.957676,7.661809,42.39652
2,18,16,24.310042,7.113972,33.54707
2,18,17,0,0.235335625,7.5266655
2,18,18,0,0,0
2,18,19,0,0,0
2,18,20,0,0,0
2,18,21,0,0,0
2,18,22,0,0,0
2,18,23,0,0,0
2,19,0,0,0,0
2,19,1,0,0,0
2,19,2,0,0,0
2,19,3,0,0,0
2,19,4,0,0,0
2,19,5,0,0,0
2,19,6,0,0,0
2,19,7,24.498172,12.425065,18.482526
2,19,8,1.402895375,0.027166672,28.732114
2,19,9,22.747638,3.131685,22.235036
2,19,10,28.453288,7.9849745,25.261916
2,19,11,34.163324,4.6618405,32.283636
2,19,12,30.948974,12.719064,34.879108
2,19,13,10.091504,15.726656,12.458075
2,19,14,31.261168,1.877847625,45.66456
2,19,15,35.511408,1.272445375,22.761666
2,19,16,22.178264,0.484972188,33.399926
2,19,17,0,0,7.2885975
2,19,18,0,0,0
2,19,19,0,0,0
2,19,20,0,0,0
2,19,21,0,0,0
2,19,22,0,0,0
2,19,23,0,0,0
2,20,0,0,0,0
2,20,1,0,0,0
2,20,2,0,0,0
2,20,3,0,0,0
2,20,4,0,0,0
2,20,5,0,0,0
2,20,6,0,0,0
2,20,7,22.635684,0,21.056394
2,20,8,36.730764,0.402132688,40.100364
2,20,9,31.208928,1.397299625,45.75788
2,20,10,35.222948,14.559974,46.678572
2,20,11,21.113754,6.9714485,46.965032
2,20,12,18.595494,25.92114,46.926772
2,20,13,30.1985,12.363801,46.414508
2,20,14,27.906434,8.825131,45.557192
2,20,15,36.50312,15.430971,42.650836
2,20,16,22.97248,0.40105925,13.067152
2,20,17,0,0,0.228198656
2,20,18,0,0,0
2,20,19,0,0,0
2,20,20,0,0,0
2,20,21,0,0,0
2,20,22,0,0,0
2,20,23,0,0,0
2,21,0,0,0,0
2,21,1,0,0,0
2,21,2,0,0,0
2,21,3,0,0,0
2,21,4,0,0,0
2,21,5,0,0,0
2,21,6,0,0,0
2,21,7,30.159038,13.264992,19.849406
2,21,8,29.600966,3.220848,38.075068
2,21,9,29.220186,14.390872,42.37088
2,21,10,45.36914,23.062788,42.661248
2,21,11,44.432064,31.556328,42.757632
2,21,12,44.045528,6.2914395,43.625972
2,21,13,43.463328,1.384129375,43.757276
2,21,14,42.575364,9.321984,42.80454
2,21,15,22.197036,9.874167,40.538468
2,21,16,17.852236,33.224172,32.197208
2,21,17,0,10.099798,7.938104
2,21,18,0,0,0
2,21,19,0,0,0
2,21,20,0,0,0
2,21,21,0,0,0
2,21,22,0,0,0
2,21,23,0,0,0
2,22,0,0,0,0
2,22,1,0,0,0
2,22,2,0,0,0
2,22,3,0,0,0
2,22,4,0,0,0
2,22,5,0,0,0
2,22,6,0,0,0
2,22,7,29.62014,3.19358825,21.125126
2,22,8,41.036988,4.4909305,38.449536
2,22,9,43.460648,37.802724,43.12752
2,22,10,44.06564,33.118974,44.629192
2,22,11,43.556384,20.257534,44.688796
2,22,12,43.532868,44.428652,35.725684
2,22,13,42.649192,44.186288,44.721344
2,22,14,41.968068,24.273334,43.586228
2,22,15,38.589752,17.621592,40.366604
2,22,16,27.512864,6.532891,31.215122
2,22,17,0,0,7.046467
2,22,18,0,0,0
2,22,19,0,0,0
2,22,20,0,0,0
2,22,21,0,0,0
2,22,22,0,0,0
2,22,23,0,0,0
2,23,0,0,0,0
2,23,1,0,0,0
2,23,2,0,0,0
2,23,3,0,0,0
2,23,4,0,0,0
2,23,5,0,0,0
2,23,6,0,0,0
2,23,7,29.493098,17.886336,4.93916
2,23,8,40.075268,38.56364,19.839216
2,23,9,42.978728,43.698112,24.75892
2,23,10,43.602008,43.30078,25.65845
2,23,11,43.546392,43.192372,27.742986
2,23,12,43.518108,30.600472,23.861618
2,23,13,43.462092,21.289206,17.611398
2,23,14,33.943696,22.901432,13.176539
2,23,15,38.470476,29.45217,9.764101
2,23,16,8.978783,13.608405,6.516755
2,23,17,0,0.743495375,0.269621313
2,23,18,0,0,0
2,23,19,0,0,0
2,23,20,0,0,0
2,23,21,0,0,0
2,23,22,0,0,0
2,23,23,0,0,0
2,24,0,0,0,0
2,24,1,0,0,0
2,24,2,0,0,0
2,24,3,0,0,0
2,24,4,0,0,0
2,24,5,0,0,0
2,24,6,0,0,0
2,24,7,31.748432,0,0.353423
2,24,8,42.915164,0.37455625,1.5859995
2,24,9,44.704728,2.4995075,5.715833
2,24,10,44.220776,4.0782585,14.918536
2,24,11,43.091552,42.382428,11.638883
2,24,12,42.857404,42.038208,12.711286
2,24,13,41.060944,10.719355,11.199562
2,24,14,40.204652,3.6658645,6.6233745
2,24,15,37.77688,1.863181625,3.36032475
2,24,16,27.731358,31.600482,0.682077688
2,24,17,0,0,0
2,24,18,0,0,0
2,24,19,0,0,0
2,24,20,0,0,0
2,24,21,0,0,0
2,24,22,0,0,0
2,24,23,0,0,0
2,25,0,0,0,0
2,25,1,0,0,0
2,25,2,0,0,0
2,25,3,0,0,0
2,25,4,0,0,0
2,25,5,0,0,0
2,25,6,2.75236025,0,0
2,25,7,28.582734,0.662136313,22.102006
2,25,8,39.245948,0.112229297,38.85606
2,25,9,43.140544,12.606149,44.147824
2,25,10,44.38786,13.295369,45.896116
2,25,11,44.643204,42.500728,17.04826
2,25,12,44.548436,32.27534,46.870972
2,25,13,44.548188,22.833792,46.525492
2,25,14,44.11288,28.410386,45.586264
2,25,15,40.242244,38.351272,43.205728
2,25,16,29.19512,24.120948,33.863972
2,25,17,2.8252395,9.705258,7.9589165
2,25,18,0,0,0
2,25,19,0,0,0
2,25,20,0,0,0
2,25,21,0,0,0
2,25,22,0,0,0
2,25,23,0,0,0
2,26,0,0,0,0
2,26,1,0,0,0
2,26,2,0,0,0
2,26,3,0,0,0
2,26,4,0,0,0
2,26,5,0,0,0
2,26,6,3.26916775,0,0
2,26,7,31.272446,17.462556,5.3514495
2,26,8,42.518976,15.189393,9.394021
2,26,9,45.716408,42.66148,19.870938
2,26,10,45.518008,33.786728,26.58995
2,26,11,45.227552,34.0628,29.424618
2,26,12,43.961776,34.26962,46.804584
2,26,13,43.261964,30.540644,46.775484
2,26,14,41.931684,26.86947,45.406848
2,26,15,38.600536,31.341262,42.499928
2,26,16,25.68462,7.9179855,32.510712
2,26,17,0.621907188,0.394146844,8.147123
2,26,18,0,0,0
2,26,19,0,0,0
2,26,20,0,0,0
2,26,21,0,0,0
2,26,22,0,0,0
2,26,23,0,0,0
2,27,0,0,0,0
2,27,1,0,0,0
2,27,2,0,0,0
2,27,3,0,0,0
2,27,4,0,0,0
2,27,5,0,0,0
2,27,6,0.173966016,0,0
2,27,7,20.650946,18.639078,22.488036
2,27,8,16.973656,38.474916,40.2328
2,27,9,30.898238,43.75138,1.483908875
2,27,10,46.49188,45.280036,27.90503
2,27,11,23.764918,45.080504,35.33834
2,27,12,21.895942,44.933772,47.61412
2,27,13,28.549346,44.361632,47.247532
2,27,14,30.206082,32.577786,46.837916
2,27,15,14.547583,27.7643,44.212432
2,27,16,1.770377375,32.430774,35.62818
2,27,17,0,10.986587,10.249024
2,27,18,0,0,0
2,27,19,0,0,0
2,27,20,0,0,0
2,27,21,0,0,0
2,27,22,0,0,0
2,27,23,0,0,0
2,28,0,0,0,0
2,28,1,0,0,0
2,28,2,0,0,0
2,28,3,0,0,0
2,28,4,0,0,0
2,28,5,0,0,0
2,28,6,2.5117355,0,0
2,28,7,28.611468,21.016972,23.4742
2,28,8,40.0622,40.823152,40.041176
2,28,9,43.833456,45.546788,44.868632
2,28,10,45.647724,46.479636,46.045064
2,28,11,45.847288,46.485808,46.685344
2,28,12,45.525532,46.121556,29.294086
2,28,13,44.740288,45.86272,46.987788
2,28,14,43.334168,44.385928,46.341492
2,28,15,37.947884,41.785012,43.46442
2,28,16,29.066548,31.304798,33.427902
2,28,17,5.264603,10.973055,9.299568
2,28,18,0,0,0
2,28,19,0,0,0
2,28,20,0,0,0
2,28,21,0,0,0
2,28,22,0,0,0
2,28,23,0,0,0
3,1,0,0,0,0
3,1,1,0,0,0
3,1,2,0,0,0
3,1,3,0,0,0
3,1,4,0,0,0
3,1,5,0,0,0
3,1,6,0.711892063,0,0
3,1,7,29.205728,17.225846,25.32586
3,1,8,36.964188,35.086944,38.923372
3,1,9,37.649836,39.745076,42.546404
3,1,10,38.293896,41.2736,43.250852
3,1,11,42.704828,41.319216,43.668296
3,1,12,42.59248,41.2846,43.6869
3,1,13,43.159148,41.35676,43.48972
3,1,14,42.36484,41.176028,42.891492
3,1,15,39.340036,38.025808,41.017764
3,1,16,29.385188,21.482398,33.85894
3,1,17,5.5260215,11.738131,10.876884
3,1,18,0,0,0
3,1,19,0,0,0
3,1,20,0,0,0
3,1,21,0,0,0
3,1,22,0,0,0
3,1,23,0,0,0
3,2,0,0,0,0
3,2,1,0,0,0
3,2,2,0,0,0
3,2,3,0,0,0
3,2,4,0,0,0
3,2,5,0,0,0
3,2,6,1.323997125,0,0
3,2,7,32.038546,0.902817375,25.104654
3,2,8,40.60252,9.142895,38.476428
3,2,9,41.727556,25.649652,33.643856
3,2,10,44.350352,30.790162,40.132404
3,2,11,44.204152,24.86541,38.06486
3,2,12,44.746476,23.663822,27.772642
3,2,13,38.279004,20.19731,45.457244
3,2,14,36.492436,13.921872,45.092592
3,2,15,36.115372,7.4339405,42.747664
3,2,16,25.086956,3.9754995,35.005244
3,2,17,0.415341156,0.561366125,0.467125688
3,2,18,0,0,0
3,2,19,0,0,0
3,2,20,0,0,0
3,2,21,0,0,0
3,2,22,0,0,0
3,2,23,0,0,0
3,3,0,0,0,0
3,3,1,0,0,0
3,3,2,0,0,0
3,3,3,0,0,0
3,3,4,0,0,0
3,3,5,0,0,0
3,3,6,1.408584375,0,0
3,3,7,30.672278,7.5396425,1.548029375
3,3,8,34.759736,34.755952,9.057105
3,3,9,40.866452,21.264996,34.156748
3,3,10,36.180728,42.749624,30.546106
3,3,11,44.820848,42.802824,26.005042
3,3,12,45.340908,42.644892,26.5385
3,3,13,38.698236,41.060668,45.398376
3,3,14,44.199444,40.360176,44.960628
3,3,15,32.057594,37.933548,41.646476
3,3,16,22.991122,30.70782,31.950976
3,3,17,0.456957594,10.193714,8.423839
3,3,18,0,0,0
3,3,19,0,0,0
3,3,20,0,0,0
3,3,21,0,0,0
3,3,22,0,0,0
3,3,23,0,0,0
3,4,0,0,0,0
3,4,1,0,0,0
3,4,2,0,0,0
3,4,3,0,0,0
3,4,4,0,0,0
3,4,5,0,0,0
3,4,6,9.132726,0,0
3,4,7,34.391972,0.747615188,1.437115375
3,4,8,41.980672,2.8294005,4.0415665
3,4,9,43.762828,13.135358,20.321174
3,4,10,44.012424,16.832542,32.902172
3,4,11,40.27888,17.231408,46.47166
3,4,12,43.695232,29.386916,35.228528
3,4,13,33.137148,43.160712,46.958504
3,4,14,21.545478,43.518768,45.788148
3,4,15,16.452514,41.289848,42.888688
3,4,16,10.21286,33.79522,34.236176
3,4,17,0.231619516,11.956165,1.0971285
3,4,18,0,0,0
3,4,19,0,0,0
3,4,20,0,0,0
3,4,21,0,0,0
3,4,22,0,0,0
3,4,23,0,0,0
3,5,0,0,0,0
3,5,1,0,0,0
3,5,2,0,0,0
3,5,3,0,0,0
3,5,4,0,0,0
3,5,5,0,0,0
3,5,6,7.014151,0,0
3,5,7,30.77637,3.0808045,0.236058563
3,5,8,39.45644,37.755452,3.8142545
3,5,9,24.059736,28.948362,4.5990955
3,5,10,27.386896,29.816528,5.0754255
3,5,11,28.884734,9.197229,6.5433465
3,5,12,37.949164,6.0523095,6.071671
3,5,13,12.977029,16.124357,7.3614665
3,5,14,36.55794,5.15401,17.404992
3,5,15,33.456822,20.935152,13.432424
3,5,16,24.220778,9.02412,4.4696465
3,5,17,0.584834813,1.656877625,10.966351
3,5,18,0,0,0
3,5,19,0,0,0
3,5,20,0,0,0
3,5,21,0,0,0
3,5,22,0,0,0
3,5,23,0,0,0
3,6,0,0,0,0
3,6,1,0,0,0
3,6,2,0,0,0
3,6,3,0,0,0
3,6,4,0,0,0
3,6,5,0,0,0
3,6,6,0,0,0
3,6,7,1.191361625,18.921428,0
3,6,8,3.5075835,37.664568,9.285266
3,6,9,14.750604,8.437002,4.4357325
3,6,10,31.816478,34.501464,11.148758
3,6,11,10.267408,35.86898,16.761847
3,6,12,39.990004,34.479528,32.266622
3,6,13,47.369452,32.682212,26.510188
3,6,14,45.915132,31.063022,9.56881
3,6,15,23.257292,31.34558,4.957013
3,6,16,16.070219,0.145817609,12.481559
3,6,17,0.447581688,3.2712095,9.927533
3,6,18,0,0,0
3,6,19,0,0,0
3,6,20,0,0,0
3,6,21,0,0,0
3,6,22,0,0,0
3,6,23,0,0,0
3,7,0,0,0,0
3,7,1,0,0,0
3,7,2,0,0,0
3,7,3,0,0,0
3,7,4,0,0,0
3,7,5,0,0,0
3,7,6,0,0,0
3,7,7,0.210225609,0,23.73525
3,7,8,21.42333,22.208282,22.187576
3,7,9,2.8998395,21.764872,15.454021
3,7,10,11.91991,30.730428,19.445182
3,7,11,30.294534,25.890176,47.202156
3,7,12,18.283056,18.393996,30.643384
3,7,13,36.247044,18.58262,32.994524
3,7,14,11.950035,11.298584,26.739772
3,7,15,4.4348415,13.192742,19.445432
3,7,16,1.859788875,3.69330425,1.67009875
3,7,17,0,1.62265575,0
3,7,18,0,0,0
3,7,19,0,0,0
3,7,20,0,0,0
3,7,21,0,0,0
3,7,22,0,0,0
3,7,23,0,0,0
3,8,0,0,0,0
3,8,1,0,0,0
3,8,2,0,0,0
3,8,3,0,0,0
3,8,4,0,0,0
3,8,5,0,0,0
3,8,6,8.380635,0,0
3,8,7,34.432076,22.123036,2.71496975
3,8,8,43.473312,38.592972,0.781861
3,8,9,46.380192,43.956992,15.715764
3,8,10,46.7284,44.789184,6.5612665
3,8,11,46.15796,45.000104,19.467698
3,8,12,45.979044,44.903132,23.728488
3,8,13,45.537856,44.628316,33.731516
3,8,14,44.790464,44.151676,10.49324
3,8,15,41.486528,42.60338,28.27683
3,8,16,31.526312,36.313512,3.61253225
3,8,17,6.9284265,14.004749,0.5247145
3,8,18,0,0,0
3,8,19,0,0,0
3,8,20,0,0,0
3,8,21,0,0,0
3,8,22,0,0,0
3,8,23,0,0,0
3,9,0,0,0,0
3,9,1,0,0,0
3,9,2,0,0,0
3,9,3,0,0,0
3,9,4,0,0,0
3,9,5,0,0,0
3,9,6,9.345785,0,0.194210563
3,9,7,34.183376,23.674532,28.371468
3,9,8,40.944288,40.230748,19.026964
3,9,9,42.644072,44.544308,48.225608
3,9,10,41.809916,45.335272,48.780252
3,9,11,41.858812,45.64114,49.01822
3,9,12,41.537724,45.648516,48.79746
3,9,13,41.053636,45.399556,48.42952
3,9,14,40.431936,43.8102,47.910504
3,9,15,37.220352,42.6791,44.70122
3,9,16,26.083496,37.068116,36.767448
3,9,17,5.74043,15.770139,11.116594
3,9,18,0,0,0
3,9,19,0,0,0
3,9,20,0,0,0
3,9,21,0,0,0
3,9,22,0,0,0
3,9,23,0,0,0
3,10,0,0,0,0
3,10,1,0,0,0
3,10,2,0,0,0
3,10,3,0,0,0
3,10,4,0,0,0
3,10,5,0,0,0
3,10,6,9.840926,0,0.31887475
3,10,7,33.643924,24.428524,30.282872
3,10,8,39.947856,40.203628,43.417364
3,10,9,41.552576,32.911592,46.5918
3,10,10,42.086952,44.465024,48.173616
3,10,11,43.546104,38.567364,49.000876
3,10,12,39.23742,43.99842,48.905716
3,10,13,43.966104,42.061152,48.388684
3,10,14,36.341156,41.832564,47.505884
3,10,15,36.451052,40.231868,45.353004
3,10,16,16.628033,34.402808,37.029032
3,10,17,7.2253075,14.166812,11.502268
3,10,18,0,0,0
3,10,19,0,0,0
3,10,20,0,0,0
3,10,21,0,0,0
3,10,22,0,0,0
3,10,23,0,0,0
3,11,0,0,0,0
3,11,1,0,0,0
3,11,2,0,0,0
3,11,3,0,0,0
3,11,4,0,0,0
3,11,5,0,0,0
3,11,6,4.698218,0,0.024780488
3,11,7,17.18128,22.668244,7.6192825
3,11,8,25.785784,38.290352,41.938608
3,11,9,35.949232,41.973212,44.140176
3,11,10,47.648904,43.033228,44.719612
3,11,11,47.700728,43.102492,46.225864
3,11,12,42.462452,35.87774,46.715704
3,11,13,41.962452,36.685416,46.370408
3,11,14,37.851296,33.117962,46.000616
3,11,15,33.349454,39.159524,43.701304
3,11,16,24.039804,20.23015,36.012576
3,11,17,3.954003,13.872566,11.599822
3,11,18,0,0,0
3,11,19,0,0,0
3,11,20,0,0,0
3,11,21,0,0,0
3,11,22,0,0,0
3,11,23,0,0,0
3,12,0,0,0,0
3,12,1,0,0,0
3,12,2,0,0,0
3,12,3,0,0,0
3,12,4,0,0,0
3,12,5,0,0,0
3,12,6,8.985372,0,0.477660844
3,12,7,34.651248,22.799216,28.942304
3,12,8,43.150836,37.935836,40.361788
3,12,9,45.595324,41.902324,43.852052
3,12,10,46.269224,41.272936,44.47036
3,12,11,46.745168,41.10022,45.899072
3,12,12,39.87262,40.894256,46.627632
3,12,13,46.383756,40.566268,46.248976
3,12,14,38.392952,40.277652,45.15348
3,12,15,41.900956,38.491216,43.062612
3,12,16,24.168384,20.037718,34.1755
3,12,17,6.461111,4.8911835,11.03334
3,12,18,0,0,0
3,12,19,0,0,0
3,12,20,0,0,0
3,12,21,0,0,0
3,12,22,0,0,0
3,12,23,0,0,0
3,13,0,0,0,0
3,13,1,0,0,0
3,13,2,0,0,0
3,13,3,0,0,0
3,13,4,0,0,0
3,13,5,0,0,0
3,13,6,9.659076,0,0.580332313
3,13,7,35.0545,23.640816,28.12557
3,13,8,42.683428,37.300324,38.929736
3,13,9,44.843484,40.489524,42.188856
3,13,10,46.180996,35.956476,44.25176
3,13,11,46.069384,41.291876,44.646844
3,13,12,40.318416,40.964232,45.820124
3,13,13,38.3002,32.95249,45.782488
3,13,14,30.220538,40.523884,45.470996
3,13,15,39.370912,38.506536,43.845808
3,13,16,24.91329,33.084494,36.65882
3,13,17,7.19769,13.553918,12.862434
3,13,18,0,0,0
3,13,19,0,0,0
3,13,20,0,0,0
3,13,21,0,0,0
3,13,22,0,0,0
3,13,23,0,0,0
3,14,0,0,0,0
3,14,1,0,0,0
3,14,2,0,0,0
3,14,3,0,0,0
